ID,Posted at,Screen name,Text
511615811795316736,2014-09-15 20:41:29 +0000,BrianBui8900,RT @driveSRT: 204 mph? Icing on the cake. Aero and the 2015 Dodge Charger SRT Hellcat: http://t.co/tSLhI0mZFV. http://t.co/OUwts12mJP
511615645176565760,2014-09-15 20:40:49 +0000,BlackCognac,That Dodge Hellcat is UNREAL
511615221681496064,2014-09-15 20:39:08 +0000,_news_motor,.@carloslago has some whining fun with the 2015 @Dodge Challenger SRT #Hellcat http://t.co/1gKH4tsffu
511614565290094592,2014-09-15 20:36:32 +0000,jordan_cameli,RT @MotorTrend: .@carloslago has some whining fun with the 2015 @Dodge Challenger SRT #Hellcat http://t.co/bupyN9nu7m
511614010882396160,2014-09-15 20:34:20 +0000,bcbrew01,2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition...: http://t.co/mlNxpbPpC9 via @YouTube
511613628760727552,2014-09-15 20:32:49 +0000,MozzMedia,Dyno run says the 2015 Dodge Challenger SRT Hellcat has 825 horsepower: http://t.co/7KS77U8Cn4
511612509233876992,2014-09-15 20:28:22 +0000,AryanTransport,RT @MIAutos: Dealers begin ordering 2015 Dodge Challenger SRT Hellcat; See photos and video: Dealerships officially began p... http://t.co/oq4Hppn4SH
511612405571674112,2014-09-15 20:27:57 +0000,fordweasley,RT @MotorTrend: .@carloslago has some whining fun with the 2015 @Dodge Challenger SRT #Hellcat http://t.co/bupyN9nu7m
511612186754420737,2014-09-15 20:27:05 +0000,ruadisturbed1,RT @hotrodmagazine: WATCH: Ignition Flogs the New Dodge Challenger Hellcat: http://t.co/aAE3fZENBB via @hotrodmagazine
511612176147046400,2014-09-15 20:27:02 +0000,ruadisturbed1,“@hotrodmagazine: WATCH: Ignition Flogs the New Dodge Challenger Hellcat: http://t.co/dX4MwZVy14 via @hotrodmagazine” HELLS YEAH @Ssyanide
511609891191279616,2014-09-15 20:17:57 +0000,christopher_erc,@driveSRT @Dodge Yo fellas how about a shout out for the Hellcat Forums? http://t.co/qOHWlSDxqZ
511609020864794626,2014-09-15 20:14:30 +0000,SuperchargersOn,#HELLCAT Video that you NEED to watch.  #DODGE #CHALLENGER http://t.co/jvXmUwOqWz
511608772813664256,2014-09-15 20:13:31 +0000,AutoTop420,RT @MotorTrend: .@carloslago has some whining fun with the 2015 @Dodge Challenger SRT #Hellcat http://t.co/bupyN9nu7m
511608551853154304,2014-09-15 20:12:38 +0000,superfan2122,Dodge представил Charger SRT Hellcat
511608546929041408,2014-09-15 20:12:37 +0000,mfrost503,Dodge Charger SRT Hellcat может стать самым мощным седаном за всю автоисторию
511608545867886592,2014-09-15 20:12:37 +0000,sheyunniverse,Dodge представил &quot;заряженный&quot; Charger SRT Hellcat
511608542235607040,2014-09-15 20:12:36 +0000,SarahJaneLehoux,"""Горячий"" Dodge Charger SRT Hellcat"
511608216120487936,2014-09-15 20:11:18 +0000,isaachernandez,RT @MotorTrend: .@carloslago has some whining fun with the 2015 @Dodge Challenger SRT #Hellcat http://t.co/bupyN9nu7m
511608174164451328,2014-09-15 20:11:08 +0000,BeadyBeads_,Dodge запускает 707-сильный Charger SRT Hellcat
511608171144564736,2014-09-15 20:11:07 +0000,YukiBots,Dodge представил самый мощный в мире седан Charger SRT Hellcat
511608171131969536,2014-09-15 20:11:07 +0000,WFZahra,Dodge представил «заряженный» 2015 Charger SRT Hellcat
511608168107868160,2014-09-15 20:11:07 +0000,KungFaw,Новичок Dodge Charger SRT Hellcat стал мощнейшим седаном в мире
511608161959043073,2014-09-15 20:11:05 +0000,cementeriofilm,Состоялась презентация Dodge Charger SRT Hellcat 2015
511607896493133824,2014-09-15 20:10:02 +0000,MotorTrend,.@carloslago has some whining fun with the 2015 @Dodge Challenger SRT #Hellcat http://t.co/bupyN9nu7m
511607207465467904,2014-09-15 20:07:18 +0000,Swengines,Dodge Challenger SRT Hellcat 6.2L Hemi Engine http://t.co/3T2MtE8QxP
511606381326368768,2014-09-15 20:04:01 +0000,Stuffaboutcars,RT @theseoldcars: Fantastic @Dodge Challenger SRT Hellcat review. Where do I sign? http://t.co/HofXQM6gin via @MotorTrend @carloslago
511605563034435584,2014-09-15 20:00:46 +0000,thenewswheel,SRT engineer Russ Ruedisueli discusses @Dodge #SRT #Hellcat's 707-hp engine http://t.co/YKH8X9RfsZ http://t.co/ZPo3pokJYw
511605557396905985,2014-09-15 20:00:44 +0000,theautonewslist,Hear the 2015 Dodge Challenger SRT Hellcat Whine on Ignition (W/Video) http://t.co/F7uAzDODMB #dodge #autonewslist
511603771630432256,2014-09-15 19:53:38 +0000,PatD64,RT @hotrodmagazine: WATCH: Ignition Flogs the New Dodge Challenger Hellcat: http://t.co/aAE3fZENBB via @hotrodmagazine
511602087252480000,2014-09-15 19:46:57 +0000,tpellegrino11,The new dodge challenger hellcat is fire😍
511602076968026112,2014-09-15 19:46:54 +0000,Daniel_Renner,The Dodge Challenger Hellcat is such a badass car
511600763593039872,2014-09-15 19:41:41 +0000,Sensei4000,2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116 http://t.co/ohuhQ3tlP9
511600021285134337,2014-09-15 19:38:44 +0000,BearsTalkCSN,Dodge Challenger SRT Hellcat окажется самым мощным мускулкаром
511600014905606144,2014-09-15 19:38:43 +0000,iAmSwizzie,Dodge Challenger SRT Hellcat станет самым мощным «масл-каром»
511600012498055168,2014-09-15 19:38:42 +0000,ItsTharane,Новый Dodge Challenger SRT Hellcat оснастили 717-сильной «восьмеркой»
511600012363853824,2014-09-15 19:38:42 +0000,eufalosim,Двигатель Dodge Challenger SRT Hellcat 2015 оказался еще более мощным
511600009985658880,2014-09-15 19:38:42 +0000,Didiyshouw,2015 Dodge Challenger SRT Hellcat получил 717-сильный V8
511600009859858432,2014-09-15 19:38:42 +0000,andreslada,Мощность Dodge Challenger SRT Hellcat превысит 700 «лошадей»
511600008366669824,2014-09-15 19:38:41 +0000,pool_cho,Dodge Challenger SRT Hellcat оказался мощнее SRT Viper
511599419431481345,2014-09-15 19:36:21 +0000,AveryPlaysBass,http://t.co/pxjTGR0oDX
511597273479139328,2014-09-15 19:27:49 +0000,retrenders,Frankie's Garage:  The latest Igntion looks at the Dodge Challenger SRT Hellcat.  707 horses. http://t.co/S9uL5HNLbt
511596750331969537,2014-09-15 19:25:44 +0000,BonhamChrysler2,Watch the 2015 Dodge Challenger SRT Hellcat Burn Rubber on Ignition - http://t.co/C94Mq3lRpN
511596676318912512,2014-09-15 19:25:27 +0000,ALBERICCHRYSLER,"Buenas tardes. Le presentamos el nuevo Challenger 2015. 

Dodge Challenger SRT hellcat is the most powerful... http://t.co/0NcUq2e5vj"
511596627610853376,2014-09-15 19:25:15 +0000,BonhamChrysler2,Watch the 2015 Dodge Challenger SRT Hellcat Burn Rubber on Ignition - Hitting the dyno and the drag strip. http://t.co/2gmeE1ILAS
